COURT,CASE_TYPE_NAME,YEAR,MONTH,CASE_COUNT
3F,Paternity,2022,10,16
3F,Paternity,2022,11,18
3F,Paternity,2022,12,8
3F,Paternity,2023,1,22
3F,Paternity,2023,2,16
3F,Paternity,2023,3,27
3F,Paternity,2023,4,25
3F,Paternity,2023,5,10
3F,Paternity,2023,6,18
3F,Paternity,2023,7,24
3F,Paternity,2023,8,10
3F,Paternity,2023,9,18
3F,Paternity,2023,10,23
3F,Paternity,2023,11,13
3F,Paternity,2023,12,16
3F,Paternity,2024,1,9
3F,Paternity,2024,2,25
3F,Paternity,2024,3,9
3F,Paternity,2024,4,17
3F,Paternity,2024,5,22
3F,Paternity,2024,6,26
3F,Paternity,2024,7,18
3F,Paternity,2024,8,21
3F,Paternity,2024,9,16
3F,Paternity,2024,10,16
3F,Paternity,2024,11,16
3F,Paternity,2024,12,19
5C,Civil_Action,1998,1,40
5C,Civil_Action,1998,2,30
5C,Civil_Action,1998,3,33
5C,Civil_Action,1998,4,38
5C,Civil_Action,1998,5,44
5C,Civil_Action,1998,6,46
5C,Civil_Action,1998,7,41
5C,Civil_Action,1998,8,30
5C,Civil_Action,1998,9,22
5C,Civil_Action,1998,10,14
5C,Civil_Action,1998,11,9
5C,Civil_Action,1998,12,33
5C,Civil_Action,1999,1,20
5C,Civil_Action,1999,2,29
5C,Civil_Action,1999,3,36
5C,Civil_Action,1999,4,29
5C,Civil_Action,1999,5,36
5C,Civil_Action,1999,6,36
5C,Civil_Action,1999,7,21
5C,Civil_Action,1999,8,21
5C,Civil_Action,1999,9,21
5C,Civil_Action,1999,10,23
5C,Civil_Action,1999,11,19
5C,Civil_Action,1999,12,13
5C,Civil_Action,2000,1,18
5C,Civil_Action,2000,2,20
5C,Civil_Action,2000,3,34
5C,Civil_Action,2000,4,19
5C,Civil_Action,2000,5,16
5C,Civil_Action,2000,6,18
5C,Civil_Action,2000,7,20
5C,Civil_Action,2000,8,13
5C,Civil_Action,2000,9,21
5C,Civil_Action,2000,10,18
5C,Civil_Action,2000,11,15
5C,Civil_Action,2000,12,15
5C,Civil_Action,2001,1,31
5C,Civil_Action,2001,2,14
5C,Civil_Action,2001,3,15
5C,Civil_Action,2001,4,25
5C,Civil_Action,2001,5,22
5C,Civil_Action,2001,6,9
5C,Civil_Action,2001,7,16
5C,Civil_Action,2001,8,13
5C,Civil_Action,2001,9,19
5C,Civil_Action,2001,10,22
5C,Civil_Action,2001,11,22
5C,Civil_Action,2001,12,22
5C,Civil_Action,2002,1,17
5C,Civil_Action,2002,2,19
5C,Civil_Action,2002,3,24
5C,Civil_Action,2002,4,19
5C,Civil_Action,2002,5,18
5C,Civil_Action,2002,6,13
5C,Civil_Action,2002,7,18
5C,Civil_Action,2002,8,11
5C,Civil_Action,2002,9,10
5C,Civil_Action,2002,10,16
5C,Civil_Action,2002,11,17
5C,Civil_Action,2002,12,14
5C,Civil_Action,2003,1,12
5C,Civil_Action,2003,2,9
5C,Civil_Action,2003,3,18
5C,Civil_Action,2003,4,17
5C,Civil_Action,2003,5,17
5C,Civil_Action,2003,6,14
5C,Civil_Action,2003,7,17
5C,Civil_Action,2003,8,22
5C,Civil_Action,2003,9,17
5C,Civil_Action,2003,10,12
5C,Civil_Action,2003,11,14
5C,Civil_Action,2003,12,17
5C,Civil_Action,2004,1,11
5C,Civil_Action,2004,2,15
5C,Civil_Action,2004,3,14
5C,Civil_Action,2004,4,12
5C,Civil_Action,2004,5,10
5C,Civil_Action,2004,6,17
5C,Civil_Action,2004,7,8
5C,Civil_Action,2004,8,18
5C,Civil_Action,2004,9,10
5C,Civil_Action,2004,10,13
5C,Civil_Action,2004,11,18
5C,Civil_Action,2004,12,7
5C,Civil_Action,2005,1,11
5C,Civil_Action,2005,2,15
5C,Civil_Action,2005,3,23
5C,Civil_Action,2005,4,14
5C,Civil_Action,2005,5,14
5C,Civil_Action,2005,6,15
5C,Civil_Action,2005,7,12
5C,Civil_Action,2005,8,11
5C,Civil_Action,2005,9,15
5C,Civil_Action,2005,10,18
5C,Civil_Action,2005,11,19
5C,Civil_Action,2005,12,12
5C,Civil_Action,2006,1,16
5C,Civil_Action,2006,2,11
5C,Civil_Action,2006,3,15
5C,Civil_Action,2006,4,15
5C,Civil_Action,2006,5,16
5C,Civil_Action,2006,6,10
5C,Civil_Action,2006,7,17
5C,Civil_Action,2006,8,17
5C,Civil_Action,2006,9,24
5C,Civil_Action,2006,10,17
5C,Civil_Action,2006,11,10
5C,Civil_Action,2006,12,23
5C,Civil_Action,2007,1,16
5C,Civil_Action,2007,2,17
5C,Civil_Action,2007,3,19
5C,Civil_Action,2007,4,15
5C,Civil_Action,2007,5,11
5C,Civil_Action,2007,6,17
5C,Civil_Action,2007,7,17
5C,Civil_Action,2007,8,18
5C,Civil_Action,2007,9,12
5C,Civil_Action,2007,10,23
5C,Civil_Action,2007,11,18
5C,Civil_Action,2007,12,12
5C,Civil_Action,2008,1,23
5C,Civil_Action,2008,2,21
5C,Civil_Action,2008,3,25
5C,Civil_Action,2008,4,24
5C,Civil_Action,2008,5,12
5C,Civil_Action,2008,6,13
5C,Civil_Action,2008,7,26
5C,Civil_Action,2008,8,23
5C,Civil_Action,2008,9,25
5C,Civil_Action,2008,10,20
5C,Civil_Action,2008,11,17
5C,Civil_Action,2008,12,25
5C,Civil_Action,2009,1,27
5C,Civil_Action,2009,2,30
5C,Civil_Action,2009,3,27
5C,Civil_Action,2009,4,27
5C,Civil_Action,2009,5,33
5C,Civil_Action,2009,6,32
5C,Civil_Action,2009,7,29
5C,Civil_Action,2009,8,23
5C,Civil_Action,2009,9,26
5C,Civil_Action,2009,10,36
5C,Civil_Action,2009,11,23
5C,Civil_Action,2009,12,19
5C,Civil_Action,2010,1,18
5C,Civil_Action,2010,2,26
5C,Civil_Action,2010,3,35
5C,Civil_Action,2010,4,16
5C,Civil_Action,2010,5,27
5C,Civil_Action,2010,6,29
5C,Civil_Action,2010,7,29
5C,Civil_Action,2010,8,12
5C,Civil_Action,2010,9,26
5C,Civil_Action,2010,10,19
5C,Civil_Action,2010,11,20
5C,Civil_Action,2010,12,13
5C,Civil_Action,2011,1,18
5C,Civil_Action,2011,2,20
5C,Civil_Action,2011,3,19
5C,Civil_Action,2011,4,18
5C,Civil_Action,2011,5,23
5C,Civil_Action,2011,6,25
5C,Civil_Action,2011,7,35
5C,Civil_Action,2011,8,52
5C,Civil_Action,2011,9,43
5C,Civil_Action,2011,10,41
5C,Civil_Action,2011,11,41
5C,Civil_Action,2011,12,40
5C,Civil_Action,2012,1,40
5C,Civil_Action,2012,2,31
5C,Civil_Action,2012,3,35
5C,Civil_Action,2012,4,40
5C,Civil_Action,2012,5,34
5C,Civil_Action,2012,6,53
5C,Civil_Action,2012,7,13
5C,Civil_Action,2012,8,20
5C,Civil_Action,2012,9,11
5C,Civil_Action,2012,10,33
5C,Civil_Action,2012,11,32
5C,Civil_Action,2012,12,33
5C,Civil_Action,2013,1,37
5C,Civil_Action,2013,2,25
5C,Civil_Action,2013,3,49
5C,Civil_Action,2013,4,40
5C,Civil_Action,2013,5,30
5C,Civil_Action,2013,6,21
5C,Civil_Action,2013,7,30
5C,Civil_Action,2013,8,20
5C,Civil_Action,2013,9,29
5C,Civil_Action,2013,10,30
5C,Civil_Action,2013,11,35
5C,Civil_Action,2013,12,23
5C,Civil_Action,2014,1,18
5C,Civil_Action,2014,2,18
5C,Civil_Action,2014,3,29
5C,Civil_Action,2014,4,20
5C,Civil_Action,2014,5,20
5C,Civil_Action,2014,6,24
5C,Civil_Action,2014,7,32
5C,Civil_Action,2014,8,19
5C,Civil_Action,2014,9,16
5C,Civil_Action,2014,10,18
5C,Civil_Action,2014,11,23
5C,Civil_Action,2014,12,32
5C,Civil_Action,2015,1,13
5C,Civil_Action,2015,2,16
5C,Civil_Action,2015,3,16
5C,Civil_Action,2015,4,13
5C,Civil_Action,2015,5,19
5C,Civil_Action,2015,6,18
5C,Civil_Action,2015,7,18
5C,Civil_Action,2015,8,14
5C,Civil_Action,2015,9,13
5C,Civil_Action,2015,10,13
5C,Civil_Action,2015,11,19
5C,Civil_Action,2015,12,15
5C,Civil_Action,2016,1,14
5C,Civil_Action,2016,2,16
5C,Civil_Action,2016,3,22
5C,Civil_Action,2016,4,13
5C,Civil_Action,2016,5,17
5C,Civil_Action,2016,6,21
5C,Civil_Action,2016,7,20
5C,Civil_Action,2016,8,11
5C,Civil_Action,2016,9,13
5C,Civil_Action,2016,10,16
5C,Civil_Action,2016,11,20
5C,Civil_Action,2016,12,26
5C,Civil_Action,2017,1,20
5C,Civil_Action,2017,2,13
5C,Civil_Action,2017,3,18
5C,Civil_Action,2017,4,14
5C,Civil_Action,2017,5,20
5C,Civil_Action,2017,6,22
5C,Civil_Action,2017,7,6
5C,Civil_Action,2017,8,19
5C,Civil_Action,2017,9,13
5C,Civil_Action,2017,10,8
5C,Civil_Action,2017,11,17
5C,Civil_Action,2017,12,12
5C,Civil_Action,2018,1,14
5C,Civil_Action,2018,2,17
5C,Civil_Action,2018,3,19
5C,Civil_Action,2018,4,15
5C,Civil_Action,2018,5,10
5C,Civil_Action,2018,6,13
5C,Civil_Action,2018,7,23
5C,Civil_Action,2018,8,16
5C,Civil_Action,2018,9,16
5C,Civil_Action,2018,10,20
5C,Civil_Action,2018,11,14
5C,Civil_Action,2018,12,17
5C,Civil_Action,2019,1,10
5C,Civil_Action,2019,2,19
5C,Civil_Action,2019,3,22
5C,Civil_Action,2019,4,12
5C,Civil_Action,2019,5,20
5C,Civil_Action,2019,6,11
5C,Civil_Action,2019,7,14
5C,Civil_Action,2019,8,17
5C,Civil_Action,2019,9,13
5C,Civil_Action,2019,10,10
5C,Civil_Action,2019,11,15
5C,Civil_Action,2019,12,17
5C,Civil_Action,2020,1,16
5C,Civil_Action,2020,2,17
5C,Civil_Action,2020,3,13
5C,Civil_Action,2020,4,7
5C,Civil_Action,2020,5,7
5C,Civil_Action,2020,6,8
5C,Civil_Action,2020,7,10
5C,Civil_Action,2020,8,12
5C,Civil_Action,2020,9,10
5C,Civil_Action,2020,10,14
5C,Civil_Action,2020,11,10
5C,Civil_Action,2020,12,10
5C,Civil_Action,2021,1,8
5C,Civil_Action,2021,2,7
5C,Civil_Action,2021,3,16
5C,Civil_Action,2021,4,8
5C,Civil_Action,2021,5,8
5C,Civil_Action,2021,6,21
5C,Civil_Action,2021,7,10
5C,Civil_Action,2021,8,16
5C,Civil_Action,2021,9,17
5C,Civil_Action,2021,10,13
5C,Civil_Action,2021,11,11
5C,Civil_Action,2021,12,16
5C,Civil_Action,2022,1,8
5C,Civil_Action,2022,3,7
5C,Civil_Action,2022,4,14
5C,Civil_Action,2022,5,14
5C,Civil_Action,2022,6,13
5C,Civil_Action,2022,7,10
5C,Civil_Action,2022,8,11
5C,Civil_Action,2022,9,7
5C,Civil_Action,2022,10,6
5C,Civil_Action,2022,11,14
5C,Civil_Action,2022,12,12
5C,Civil_Action,2023,1,7
5C,Civil_Action,2023,2,8
5C,Civil_Action,2023,3,17
5C,Civil_Action,2023,4,15
5C,Civil_Action,2023,5,8
5C,Civil_Action,2023,6,13
5C,Civil_Action,2023,7,12
5C,Civil_Action,2023,8,18
5C,Civil_Action,2023,9,10
5C,Civil_Action,2023,10,13
5C,Civil_Action,2023,11,12
5C,Civil_Action,2023,12,14
5C,Civil_Action,2024,1,8
5C,Civil_Action,2024,2,13
5C,Civil_Action,2024,3,8
5C,Civil_Action,2024,4,12
5C,Civil_Action,2024,5,16
5C,Civil_Action,2024,6,7
5C,Civil_Action,2024,7,3
5C,Civil_Action,2024,8,12
5C,Civil_Action,2024,9,8
5C,Civil_Action,2024,10,14
5C,Civil_Action,2024,11,8
5C,Civil_Action,2024,12,8
5C,Criminal_Action,1998,1,9
5C,Criminal_Action,1998,2,20
5C,Criminal_Action,1998,3,16
5C,Criminal_Action,1998,4,15
5C,Criminal_Action,1998,5,29
5C,Criminal_Action,1998,6,22
5C,Criminal_Action,1998,7,27
5C,Criminal_Action,1998,8,23
5C,Criminal_Action,1998,9,24
5C,Criminal_Action,1998,10,11
5C,Criminal_Action,1998,11,23
5C,Criminal_Action,1998,12,19
5C,Criminal_Action,1999,1,20
5C,Criminal_Action,1999,2,17
5C,Criminal_Action,1999,3,13
5C,Criminal_Action,1999,4,11
5C,Criminal_Action,1999,5,17
5C,Criminal_Action,1999,6,16
5C,Criminal_Action,1999,7,22
5C,Criminal_Action,1999,8,22
5C,Criminal_Action,1999,9,15
5C,Criminal_Action,1999,10,14
5C,Criminal_Action,1999,11,11
5C,Criminal_Action,1999,12,23
5C,Criminal_Action,2000,1,15
5C,Criminal_Action,2000,2,21
5C,Criminal_Action,2000,3,20
5C,Criminal_Action,2000,4,24
5C,Criminal_Action,2000,5,22
5C,Criminal_Action,2000,6,24
5C,Criminal_Action,2000,7,22
5C,Criminal_Action,2000,8,23
5C,Criminal_Action,2000,9,25
5C,Criminal_Action,2000,10,21
5C,Criminal_Action,2000,11,23
5C,Criminal_Action,2000,12,35
5C,Criminal_Action,2001,1,34
5C,Criminal_Action,2001,2,29
5C,Criminal_Action,2001,3,12
5C,Criminal_Action,2001,4,26
5C,Criminal_Action,2001,5,27
5C,Criminal_Action,2001,6,26
5C,Criminal_Action,2001,7,25
5C,Criminal_Action,2001,8,30
5C,Criminal_Action,2001,9,28
5C,Criminal_Action,2001,10,26
5C,Criminal_Action,2001,11,28
5C,Criminal_Action,2001,12,20
5C,Criminal_Action,2002,1,27
5C,Criminal_Action,2002,2,30
5C,Criminal_Action,2002,3,20
5C,Criminal_Action,2002,4,29
5C,Criminal_Action,2002,5,25
5C,Criminal_Action,2002,6,32
5C,Criminal_Action,2002,7,17
5C,Criminal_Action,2002,8,36
5C,Criminal_Action,2002,9,28
5C,Criminal_Action,2002,10,27
5C,Criminal_Action,2002,11,24
5C,Criminal_Action,2002,12,31
5C,Criminal_Action,2003,1,21
5C,Criminal_Action,2003,2,20
5C,Criminal_Action,2003,3,32
5C,Criminal_Action,2003,4,24
5C,Criminal_Action,2003,5,29
5C,Criminal_Action,2003,6,17
5C,Criminal_Action,2003,7,35
5C,Criminal_Action,2003,8,27
5C,Criminal_Action,2003,9,25
5C,Criminal_Action,2003,10,25
5C,Criminal_Action,2003,11,31
5C,Criminal_Action,2003,12,24
5C,Criminal_Action,2004,1,35
5C,Criminal_Action,2004,2,38
5C,Criminal_Action,2004,3,30
5C,Criminal_Action,2004,4,39
5C,Criminal_Action,2004,5,29
5C,Criminal_Action,2004,6,34
5C,Criminal_Action,2004,7,27
5C,Criminal_Action,2004,8,13
5C,Criminal_Action,2004,9,35
5C,Criminal_Action,2004,10,24
5C,Criminal_Action,2004,11,27
5C,Criminal_Action,2004,12,33
5C,Criminal_Action,2005,1,31
5C,Criminal_Action,2005,2,28
5C,Criminal_Action,2005,3,31
5C,Criminal_Action,2005,4,23
5C,Criminal_Action,2005,5,29
5C,Criminal_Action,2005,6,30
5C,Criminal_Action,2005,7,30
5C,Criminal_Action,2005,8,29
5C,Criminal_Action,2005,9,26
5C,Criminal_Action,2005,10,37
5C,Criminal_Action,2005,11,21
5C,Criminal_Action,2005,12,32
5C,Criminal_Action,2006,1,26
5C,Criminal_Action,2006,2,17
5C,Criminal_Action,2006,3,17
5C,Criminal_Action,2006,4,20
5C,Criminal_Action,2006,5,19
5C,Criminal_Action,2006,6,17
5C,Criminal_Action,2006,7,34
5C,Criminal_Action,2006,8,19
5C,Criminal_Action,2006,9,15
5C,Criminal_Action,2006,10,23
5C,Criminal_Action,2006,11,18
5C,Criminal_Action,2006,12,14
5C,Criminal_Action,2007,1,13
5C,Criminal_Action,2007,2,24
5C,Criminal_Action,2007,3,19
5C,Criminal_Action,2007,4,23
5C,Criminal_Action,2007,5,39
5C,Criminal_Action,2007,6,19
5C,Criminal_Action,2007,7,33
5C,Criminal_Action,2007,8,27
5C,Criminal_Action,2007,9,22
5C,Criminal_Action,2007,10,31
5C,Criminal_Action,2007,11,16
5C,Criminal_Action,2007,12,18
5C,Criminal_Action,2008,1,22
5C,Criminal_Action,2008,2,20
5C,Criminal_Action,2008,3,21
5C,Criminal_Action,2008,4,26
5C,Criminal_Action,2008,5,24
5C,Criminal_Action,2008,6,29
5C,Criminal_Action,2008,7,27
5C,Criminal_Action,2008,8,27
5C,Criminal_Action,2008,9,28
5C,Criminal_Action,2008,10,38
5C,Criminal_Action,2008,11,28
5C,Criminal_Action,2008,12,48
5C,Criminal_Action,2009,1,24
5C,Criminal_Action,2009,2,24
5C,Criminal_Action,2009,3,41
5C,Criminal_Action,2009,4,39
5C,Criminal_Action,2009,5,37
5C,Criminal_Action,2009,6,28
5C,Criminal_Action,2009,7,35
5C,Criminal_Action,2009,8,20
5C,Criminal_Action,2009,9,31
5C,Criminal_Action,2009,10,19
5C,Criminal_Action,2009,11,15
5C,Criminal_Action,2009,12,38
5C,Criminal_Action,2010,1,32
5C,Criminal_Action,2010,2,24
5C,Criminal_Action,2010,3,26
5C,Criminal_Action,2010,4,25
5C,Criminal_Action,2010,5,37
5C,Criminal_Action,2010,6,30
5C,Criminal_Action,2010,7,39
5C,Criminal_Action,2010,8,46
5C,Criminal_Action,2010,9,46
5C,Criminal_Action,2010,10,45
5C,Criminal_Action,2010,11,35
5C,Criminal_Action,2010,12,52
5C,Criminal_Action,2011,1,38
5C,Criminal_Action,2011,2,37
5C,Criminal_Action,2011,3,40
5C,Criminal_Action,2011,4,42
5C,Criminal_Action,2011,5,40
5C,Criminal_Action,2011,6,49
5C,Criminal_Action,2011,7,41
5C,Criminal_Action,2011,8,42
5C,Criminal_Action,2011,9,54
5C,Criminal_Action,2011,10,57
5C,Criminal_Action,2011,11,24
5C,Criminal_Action,2011,12,45
5C,Criminal_Action,2012,1,54
5C,Criminal_Action,2012,2,68
5C,Criminal_Action,2012,3,53
5C,Criminal_Action,2012,4,44
5C,Criminal_Action,2012,5,31
5C,Criminal_Action,2012,6,52
5C,Criminal_Action,2012,7,30
5C,Criminal_Action,2012,8,40
5C,Criminal_Action,2012,9,42
5C,Criminal_Action,2012,10,35
5C,Criminal_Action,2012,11,24
5C,Criminal_Action,2012,12,35
5C,Criminal_Action,2013,1,48
5C,Criminal_Action,2013,2,33
5C,Criminal_Action,2013,3,40
5C,Criminal_Action,2013,4,52
5C,Criminal_Action,2013,5,47
5C,Criminal_Action,2013,6,49
5C,Criminal_Action,2013,7,43
5C,Criminal_Action,2013,8,49
5C,Criminal_Action,2013,9,21
5C,Criminal_Action,2013,10,27
5C,Criminal_Action,2013,11,29
5C,Criminal_Action,2013,12,36
5C,Criminal_Action,2014,1,33
5C,Criminal_Action,2014,2,30
5C,Criminal_Action,2014,3,39
5C,Criminal_Action,2014,4,43
5C,Criminal_Action,2014,5,24
5C,Criminal_Action,2014,6,24
5C,Criminal_Action,2014,7,29
5C,Criminal_Action,2014,8,24
5C,Criminal_Action,2014,9,34
5C,Criminal_Action,2014,10,33
5C,Criminal_Action,2014,11,25
5C,Criminal_Action,2014,12,31
5C,Criminal_Action,2015,1,31
5C,Criminal_Action,2015,2,34
5C,Criminal_Action,2015,3,53
5C,Criminal_Action,2015,4,36
5C,Criminal_Action,2015,5,42
5C,Criminal_Action,2015,6,31
5C,Criminal_Action,2015,7,29
5C,Criminal_Action,2015,8,41
5C,Criminal_Action,2015,9,35
5C,Criminal_Action,2015,10,36
5C,Criminal_Action,2015,11,55
5C,Criminal_Action,2015,12,46
5C,Criminal_Action,2016,1,21
5C,Criminal_Action,2016,2,25
5C,Criminal_Action,2016,3,36
5C,Criminal_Action,2016,4,30
5C,Criminal_Action,2016,5,51
5C,Criminal_Action,2016,6,57
5C,Criminal_Action,2016,7,37
5C,Criminal_Action,2016,8,47
5C,Criminal_Action,2016,9,32
5C,Criminal_Action,2016,10,55
5C,Criminal_Action,2016,11,26
5C,Criminal_Action,2016,12,36
5C,Criminal_Action,2017,1,48
5C,Criminal_Action,2017,2,50
5C,Criminal_Action,2017,3,45
5C,Criminal_Action,2017,4,32
5C,Criminal_Action,2017,5,29
5C,Criminal_Action,2017,6,36
5C,Criminal_Action,2017,7,36
5C,Criminal_Action,2017,8,36
5C,Criminal_Action,2017,9,31
5C,Criminal_Action,2017,10,36
5C,Criminal_Action,2017,11,36
5C,Criminal_Action,2017,12,37
5C,Criminal_Action,2018,1,27
5C,Criminal_Action,2018,2,19
5C,Criminal_Action,2018,3,26
5C,Criminal_Action,2018,4,29
5C,Criminal_Action,2018,5,36
5C,Criminal_Action,2018,6,24
5C,Criminal_Action,2018,7,42
5C,Criminal_Action,2018,8,24
5C,Criminal_Action,2018,9,27
5C,Criminal_Action,2018,10,37
5C,Criminal_Action,2018,11,28
5C,Criminal_Action,2018,12,34
5C,Criminal_Action,2019,1,26
5C,Criminal_Action,2019,2,28
5C,Criminal_Action,2019,3,41
5C,Criminal_Action,2019,4,39
5C,Criminal_Action,2019,5,28
5C,Criminal_Action,2019,6,29
5C,Criminal_Action,2019,7,37
5C,Criminal_Action,2019,8,21
5C,Criminal_Action,2019,9,25
5C,Criminal_Action,2019,10,46
5C,Criminal_Action,2019,11,30
5C,Criminal_Action,2019,12,26
5C,Criminal_Action,2020,1,27
5C,Criminal_Action,2020,2,18
5C,Criminal_Action,2020,3,13
5C,Criminal_Action,2020,4,22
5C,Criminal_Action,2020,5,17
5C,Criminal_Action,2020,6,35
5C,Criminal_Action,2020,7,23
5C,Criminal_Action,2020,8,20
5C,Criminal_Action,2020,9,30
5C,Criminal_Action,2020,10,23
5C,Criminal_Action,2020,11,31
5C,Criminal_Action,2020,12,27
5C,Criminal_Action,2021,1,25
5C,Criminal_Action,2021,2,21
5C,Criminal_Action,2021,3,29
5C,Criminal_Action,2021,4,13
5C,Criminal_Action,2021,5,18
5C,Criminal_Action,2021,6,25
5C,Criminal_Action,2021,7,22
5C,Criminal_Action,2021,8,22
5C,Criminal_Action,2021,9,30
5C,Criminal_Action,2021,10,21
5C,Criminal_Action,2021,11,25
5C,Criminal_Action,2021,12,22
5C,Criminal_Action,2022,1,17
5C,Criminal_Action,2022,2,26
5C,Criminal_Action,2022,3,29
5C,Criminal_Action,2022,4,20
5C,Criminal_Action,2022,5,21
5C,Criminal_Action,2022,6,21
5C,Criminal_Action,2022,7,30
5C,Criminal_Action,2022,8,19
5C,Criminal_Action,2022,9,17
5C,Criminal_Action,2022,10,20
5C,Criminal_Action,2022,11,12
5C,Criminal_Action,2022,12,14
5C,Criminal_Action,2023,1,24
5C,Criminal_Action,2023,2,24
5C,Criminal_Action,2023,3,22
5C,Criminal_Action,2023,4,21
5C,Criminal_Action,2023,5,13
5C,Criminal_Action,2023,6,23
5C,Criminal_Action,2023,7,32
5C,Criminal_Action,2023,8,26
5C,Criminal_Action,2023,9,16
5C,Criminal_Action,2023,10,33
5C,Criminal_Action,2023,11,26
5C,Criminal_Action,2023,12,21
5C,Criminal_Action,2024,1,25
5C,Criminal_Action,2024,2,20
5C,Criminal_Action,2024,3,13
5C,Criminal_Action,2024,4,25
5C,Criminal_Action,2024,5,18
5C,Criminal_Action,2024,6,18
5C,Criminal_Action,2024,7,27
5C,Criminal_Action,2024,8,12
5C,Criminal_Action,2024,9,26
5C,Criminal_Action,2024,10,27
5C,Criminal_Action,2024,11,17
5C,Criminal_Action,2024,12,16
5D,Traffic,1998,1,1018
5D,Traffic,1998,2,1376
5D,Traffic,1998,3,1641
5D,Traffic,1998,4,1133
5D,Traffic,1998,5,1148
5D,Traffic,1998,6,1092
5D,Traffic,1998,7,1098
5D,Traffic,1998,8,938
5D,Traffic,1998,9,1969
5D,Traffic,1998,10,1247
5D,Traffic,1998,11,912
5D,Traffic,1998,12,1060
5D,Traffic,1999,1,980
5D,Traffic,1999,2,1190
5D,Traffic,1999,3,1496
5D,Traffic,1999,4,1148
5D,Traffic,1999,5,1073
5D,Traffic,1999,6,1021
5D,Traffic,1999,7,819
5D,Traffic,1999,8,840
5D,Traffic,1999,9,901
5D,Traffic,1999,10,988
5D,Traffic,1999,11,1003
5D,Traffic,1999,12,588
5D,Traffic,2000,1,798
5D,Traffic,2000,2,880
5D,Traffic,2000,3,752
5D,Traffic,2000,4,524
5D,Traffic,2000,5,1046
5D,Traffic,2000,6,868
5D,Traffic,2000,7,1034
5D,Traffic,2000,8,1344
5D,Traffic,2000,9,1225
5D,Traffic,2000,10,1020
5D,Traffic,2000,11,1101
5D,Traffic,2000,12,979
5D,Traffic,2001,1,1188
5D,Traffic,2001,2,857
5D,Traffic,2001,3,889
5D,Traffic,2001,4,1002
5D,Traffic,2001,5,1584
5D,Traffic,2001,6,1387
5D,Traffic,2001,7,1025
5D,Traffic,2001,8,1196
5D,Traffic,2001,9,508
5D,Traffic,2001,10,613
5D,Traffic,2001,11,808
5D,Traffic,2001,12,940
5D,Traffic,2002,1,1510
5D,Traffic,2002,2,955
5D,Traffic,2002,3,1243
5D,Traffic,2002,4,1233
5D,Traffic,2002,5,1119
5D,Traffic,2002,6,1886
5D,Traffic,2002,7,883
5D,Traffic,2002,8,598
5D,Traffic,2002,9,958
5D,Traffic,2002,10,1024
5D,Traffic,2002,11,756
5D,Traffic,2002,12,761
5D,Traffic,2003,1,727
5D,Traffic,2003,2,882
5D,Traffic,2003,3,1285
5D,Traffic,2003,4,1012
5D,Traffic,2003,5,1138
5D,Traffic,2003,6,839
5D,Traffic,2003,7,734
5D,Traffic,2003,8,1052
5D,Traffic,2003,9,1019
5D,Traffic,2003,10,659
5D,Traffic,2003,11,721
5D,Traffic,2003,12,1365
5D,Traffic,2004,1,1027
5D,Traffic,2004,2,850
5D,Traffic,2004,3,920
5D,Traffic,2004,4,941
5D,Traffic,2004,5,1072
5D,Traffic,2004,6,1802
5D,Traffic,2004,7,928
5D,Traffic,2004,8,876
5D,Traffic,2004,9,1032
5D,Traffic,2004,10,897
5D,Traffic,2004,11,1237
5D,Traffic,2004,12,962
5D,Traffic,2005,1,1298
5D,Traffic,2005,2,1238
5D,Traffic,2005,3,1398
5D,Traffic,2005,4,876
5D,Traffic,2005,5,1366
5D,Traffic,2005,6,1580
5D,Traffic,2005,7,937
5D,Traffic,2005,8,1367
5D,Traffic,2005,9,1523
5D,Traffic,2005,10,898
5D,Traffic,2005,11,845
5D,Traffic,2005,12,926
5D,Traffic,2006,1,1325
5D,Traffic,2006,2,927
5D,Traffic,2006,3,627
5D,Traffic,2006,4,724
5D,Traffic,2006,5,978
5D,Traffic,2006,6,1028
5D,Traffic,2006,7,786
5D,Traffic,2006,8,805
5D,Traffic,2006,9,600
5D,Traffic,2006,10,726
5D,Traffic,2006,11,1053
5D,Traffic,2006,12,1107
5D,Traffic,2007,1,1038
5D,Traffic,2007,2,855
5D,Traffic,2007,3,817
5D,Traffic,2007,4,986
5D,Traffic,2007,5,1223
5D,Traffic,2007,6,914
5D,Traffic,2007,7,1154
5D,Traffic,2007,8,744
5D,Traffic,2007,9,1018
5D,Traffic,2007,10,1228
5D,Traffic,2007,11,819
5D,Traffic,2007,12,1106
5D,Traffic,2008,1,1234
5D,Traffic,2008,2,792
5D,Traffic,2008,3,848
5D,Traffic,2008,4,618
5D,Traffic,2008,5,659
5D,Traffic,2008,6,960
5D,Traffic,2008,7,946
5D,Traffic,2008,8,864
5D,Traffic,2008,9,888
5D,Traffic,2008,10,854
5D,Traffic,2008,11,1154
5D,Traffic,2008,12,900
5D,Traffic,2009,1,890
5D,Traffic,2009,2,990
5D,Traffic,2009,3,933
5D,Traffic,2009,4,1102
5D,Traffic,2009,5,1055
5D,Traffic,2009,6,1195
5D,Traffic,2009,7,814
5D,Traffic,2009,8,987
5D,Traffic,2009,9,1073
5D,Traffic,2009,10,1111
5D,Traffic,2009,11,1130
5D,Traffic,2009,12,1369
